refdes:value:footprint:farnell:qty/1:model-name:qty
M1:unknown:MBED:1761179:1:mbed_lpc1768:1
CONN2:-:TERM6_100mil:2007971:1:MC000005:1
SD_SPI1:SDAMB-01215BT00 :SD_SMD:9186140 :1:SDAMB-01215BT00 :1
CONN8:-:magjack:1901301:1:0813-1X1T-57-F:1
USBHOST1:-:USB_A:1696534:0:unknown:1
USBDEVICE1:-:USB_B:1696537:1:MC32596:1
R20,R21:15K:RTH200mil:9341331:1:MF25 15K:2
COINCELL:20mm:coincell:2064715 :1:CH25-2032LF:1
U6:unknown:DIP16:9591664:unknown:SN74HC595N:1
U18:unknown:DIP14:1739569 :unknown:CD74HC125E:1
EXT1:unknown:HEADER26_2:1622415:1:77313-118-26LF:1
EXT2:unknown:HEADER10_2:1593442
:1:2213S-10G
:1
R46,R49:10K:RTH300mil:-:0:unknown:2
U10,U11,U7,U8,U9:unknown:DIP6:1708441:unknown:ASSR-1611-001E :5
D1,D2,D3,D4,D5:unknown:DTH300mil:2723902:1:1N4003G:5
CONN5:unknown:TERM5C_100mil:2007970:unknown:MC000004:1
CONN13,CONN4:unknown:TERM5_100mil:2007970:unknown:MC000004:2
U12:unknown:DIP8:2083108:unknown:FOD3182:1
U13,U14,U15:unknown:DIP8:2083108:1:FOD3182:3
R32,R33,R34,R35,R36,R37,R38,R40,R42:330R:RTH300mil:9343032:1:MF12 330R:9
CONN15:unknown:TERM4C_100mil:2007969:unknown:MC000003:1
CONN14,CONN16:unknown:TERM4_100mil:2007969:unknown:MC000003:2
U5:mux:DIP16:2334931:0:CD4051BM96 :1
R14,R15,R16:?:RTH300mil:unknown:0:unknown:3
R10,R5,R6:-:RTH300mil:-:0:unknown:3
C14:-:CTH200mil:-:0:unknown:1
R17,R18,R19,R2,R22,R23,R3,R30,R31,R4,R7:66K5:RTH300mil:1083450:1:YR1B66K5CC:11
R1,R11,R12,R13,R24,R25,R26,R27,R28,R29,R8,R9:34K:RTH300mil:1083419:1:YR1B34KCC:12
CONN1,CONN7:unknown:TERM6C_100mil:2007971:unknown:MC000005:2
M3:TMH0512S:traco_tmh:1007552:1:TMH0512S:1
U4:10V:78XX_TO220:2451062:1:LM7810ACT:1
C17:330n:CTH200mil:1215512:1:BFC237011334 :1
F1:200mA:RTH300mil:1861122:1:MC36187:1
M2:unknown:traco_tmr:1284245:unknown:TMR 6-2411WI:1
R45:1M:RTH300mil:9342435:1:MF12 1M:1
CONN12:-:power2_200mil:1793049:1:MFKDSP/ 2-5,08:1
CONN9:unknown:TERM10C_100mil:2007973:unknown:MC000007:1
CONN10,CONN11,CONN3:unknown:TERM8C_100mil:2007972:unknown:MC000006:3
CONN6,COUNTER1:unknown:TERM3_100mil:2007968:unknown:MC000002:2
CONN20:unknown:TERM2_100mil:2007967:unknown:MC000001:1
U16:unknown:DIP14:2460682:1:ADM489ANZ:1
U17:unknown:DIP14:1739924:1:CD74HC08E:1
CONN18:-:SIP5:unknown:0:unknown:1
J38,J39:-:SIP5:unknown:unknown:unknown:2
CONN19:-:SIP2:unknown:0:unknown:1
R39,R41,R44:10k:RTH300mil:9342419:1:MF12 10K:3
232_D9F1:unknown:D9FL:1099294:1:8LCM009S-304B-XX:1
U1,U2:-:DIP16:9605495:1:ADM202EANZ:2
232_D9M1,232_D9M2:-:D9ML:1099289 :1:8LCM009P-301B-XX:2
C1,C10,C11,C12,C13,C15,C16,C18,C19,C2,C20,C21,C22,C23,C24,C25,C26,C27,C28,C5,C6,C7,C8,C9:100n:CTH200mil:1215508:1:BFC237011104:24
R47:2K:RTH300mil:9342419:1:MF12 10K:1
R48:40K:RTH300mil:9342419:1:MF12 10K:1
D7:unknown:DTH300mil:unknown:unknown:unknown:1
CONN17:unknown:HEADER10_2:1593442
:unknown:2213S-10G
:1
R43:120R:RTH300mil:9342419:1:MF12 10K:1
J1,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J2,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J3,J30,J31,J32,J33,J34,J35,J36,J37,J4,J40,J41,J42,J43,J44,J45,J46,J49,J5,J6,J7,J8,J9:?:smdjmp:unknown:unknown:unknown:45
